domaine,section,url,sentence,caracter_count,length_class
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2019/08/15/naareelu-xaaju-waxtaanu-mamadu-jallo-ak-ndongo-samba/#respond,"Mamadu Jàllo : Ndax CFA bi baax na ci njaay meek njënd mi, rawati-na bitim-réew ?",81,50->100
https://www.defuwaxu.com,COKKAASU ODIA,https://www.defuwaxu.com/2019/05/15/cokkaasu-odia-4/,SAFIYETU BÉEY Céy Koronaa ! Doomu-jàngoro bii yëngal na jamono. Ku mënoon a gëm lu ndawe nii dina noot àddina sépp ? Tax na ba kenn ñemeetul a...,145,100->150
https://www.defuwaxu.com,COKKAASU ODIA,https://www.defuwaxu.com/2019/05/15/cokkaasu-odia-4/#respond,SAFIYETU BÉEY Céy Koronaa ! Doomu-jàngoro bii yëngal na jamono. Ku mënoon a gëm lu ndawe nii dina noot àddina sépp ? Tax na ba kenn ñemeetul a...,145,100->150
https://www.defuwaxu.com,Gis-Gis,https://www.defuwaxu.com/2019/02/09/sigaret-baaxul-waaye-afrig-la-yeese/,"Fan yii weesu, Marie Maurisse, ab taskatu xibaar bu fekk baax Siwis, bind na bataaxal bu jar a bàyyi xel. La muy ciy nettali mooy ñaawtéef yu këri-liggéeyukaay yu mag yiy jaay sigaret ci réewi Afrig yiy def, te sunuy gornamaa ne yàcc di leen seetan.",249,200->250
https://www.defuwaxu.com,Gis-Gis,https://www.defuwaxu.com/2019/02/09/sigaret-baaxul-waaye-afrig-la-yeese/#respond,"Fan yii weesu, Marie Maurisse, ab taskatu xibaar bu fekk baax Siwis, bind na bataaxal bu jar a bàyyi xel. La muy ciy nettali mooy ñaawtéef yu këri-liggéeyukaay yu mag yiy jaay sigaret ci réewi Afrig yiy def, te sunuy gornamaa ne yàcc di leen seetan.",249,200->250
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/06/10/fukki-simili-yi-soppi-amerig-ba-faww/,"George Floyd, jamono jii, mooy néew bi gën a siiw ci àddina sépp. Li kob takk-der bu weex faat ci anam yu ñaaw a ñaaw, nag, moo waral coow li jib boobaak léegi.",160,150->200
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/05/17/afrig-ak-koronaa-afrig-ginnaaw-koronaa/,"Koronaawiris bi, li muy metti metti, terewul kàngami boroom xam-xam yiy wéy di ci weccee xalaat ñeel doxalinu àddina si, ba xam luy nar a doon ëllëgu doomu-aadama, bés bu nu génnee ba set ci mbas miiy fàdd nit ñi, réewoo réew.",226,200->250
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/05/17/bes-bu-mbas-mi-xeyee-ne-mes/,"Mbas mi jaaxal na ñépp, yëngal àddina sépp. Jàngoro jii di koronaawiris wone na boppam ci fànn gu ne : koom, wér–gi–yaram, njàng, añs. Njiiti réew yépp a jaaxle fi mu ne nii, limu néew yaa ngiy yokku bés bu ne, nguur gi xamatul nu muy def ak way-wopp yi ndax ni Covid-19 biy lawe. Ñaari weer a ngi réew miy jànkonteek feebar bi. Kon, jaadu na nu laaj lii : bés bu mbas mi xéyee ne mes, naka la Senegaal di mel ?",411,400->450
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/05/17/jang-ak-jangale-ci-jamonoy-mbas/,Céy Koronaa ! Doomu-jàngoro bii yëngal na jamono.,49,0->50
https://www.defuwaxu.com,Gis-Gis,https://www.defuwaxu.com/2020/01/03/ngalla-bunu-jaawale-eco-ak-eco/,"Fan yii, coowal ECO baa ngi mel ni tànnbéeru dëmm, rëb ba nga ne lii lum doon. Bi Emmanuel Macron ak Alassane Ouattara defee seen yégle bi ba léegi, ku nekk a ngi àddu ci mbir mi. Jàppal ECO fii, bàyyil ECO fee. Muy taskati xibaar yi, politiseŋ yi (rawati-na kujje yi), way-moomeel yi, koomtukat yi ak yeneen xeeti gëstukat ak xeltukat yi, ñépp a ame ECO bi. Li ëpp ci xalaati nit ñi mooy ne ECO bi ak CFA bi kiif-kiif lañu, ñoo yem kepp. Waaye, kii di Séex Tiijaan Jéey, bokk ci kurélu ”Enda Cacid” jàpp na ni, méngale googu ñuy méngale ECO bi ak CFA bi njuumte lu réy a réy la. Bees sukkandikoo ciy waxam, ndege, ECO dafa am, ECO tamit am. Ci weneen waxin, dafa am ECO bu CEDEAO ak ECO bu UEMOA. Loolu lay leeral ci kàddu yii Paap Aali Jàllo bu DEFU WAXU tekki ci wolof.",772,750->800
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2019/11/21/mag-sama-gor-du-ragal-du-wor/,"KÔRO (mag sama),",16,0->50
https://www.defuwaxu.com,Gis-Gis,https://www.defuwaxu.com/2019/11/21/afrig-lu-la-tax-a-des-ginnaaw/,1. Njaam ak Nooteel,19,0->50
https://www.defuwaxu.com,Gis-Gis,https://www.defuwaxu.com/2019/11/21/demb-ak-teyu-doxandeemi-itali-yi/,"Ci sama gis-gisu bopp, Móodu-Móodu yi agsi ci diggante atum 1980 ba 2000 wute nañu jëfin ak yeneen tukkikat yi tàmbalee tàbbi Itali ci atum 2000 ba tey jii.",156,150->200
https://www.defuwaxu.com,Gis-Gis,https://www.defuwaxu.com/2019/11/21/waaw-ana-ku-boom-omar-bolonden-joob/,"Sëñ bi Jóob, nag, du woon ragal walla tóoyemaan, ni ko ndaw yiy waxe. Bañkat dëgg la woon, ñeme woon xeex. Dafa di sax, ni mu ame woon noonu fit moo taxoon ñu dàq ko, moom ak benn doomu Farãs bu daan wuyoo ci turu Daniel Cohn-Bendit, ca daara ju mag jooju, ci atum 1969. Waaye yemul foofu. Ndege, Omar Bolondeŋ Jóob dafa xaroon tànki tubéyam, di xeexal askanu Senegal. Mi ngi féete woon ci kóminist yi, daan roy ci doxalinu Mao-Tsé Toung. Kurél gi mu bokkoon mësul a juboo ak Seŋoor, foo leen fekkaan, ñu ngay jàmmaarloo. Ndaxte, Seŋoor nguurug Farãs la fi toogaloon te, ci wàllu xalaat ak politig, yoonu kapitaalist yi la Farãs ak ñi far ak moom toppoon. Loolu mi ngi tollook jamonoy xareb suuf (guerre froide) bi amoon ci diggante U.R.S.S. (kóminism- sosiyalism) ak réewum Amerig (kapitaalism–liberaalism). Àddina si xar ñaar : ñii far ak U.R.S.S. miy mujje dooni Riisi, ñeneen ñi far ak Amerig.",897,850->900
https://www.defuwaxu.com,COKKAASU ODIA,https://www.defuwaxu.com/2020/04/19/ndimbalu-xeex-koronaa/,Du dox di réccu ak di miim,26,0->50
https://www.defuwaxu.com,NATAALI AYUBÉS BI,https://www.defuwaxu.com/2020/03/24/sey-xare-la/,Du dox di réccu ak di miim,26,0->50
https://www.defuwaxu.com,COKKAASU ODIA,https://www.defuwaxu.com/2019/05/15/ker-serin-nomination/,Du dox di réccu ak di miim,26,0->50
https://www.defuwaxu.com,WAXLEEN SEEN XALAAT,https://www.defuwaxu.com/2019/03/18/mbemestal-ci-jaar-jaaru-allaaji-omar-taal/,"Ginnaaw bi mu wedamloowee ay sëriñam, Àllaaji Omar feeñaloon na yeneen i kéemtaan ci daara ja mu nekkoon. Baayam boroom xam-xam la woon bu jànge Daaray Pir, doon daara ji gënoon a kowe ci jamono jooju. Yaayam it, Soxna Aadama Ayse, yaaram la woon bu nangoo séy te baax, fonk boroom këram ak wujjam. Abdul Karim Jàllo, ab sëriñ bu jànge Gànnaar, jële fa wirdu Tijaan, moo ko jëkk a jox wird wa. Ci lan fasante woon kóllëre ñoom ñaar.",432,400->450
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2020/06/10/usmaan-sonko-maki-sall-cuune-la-di-def-yefi-cuune/,LU DEFU WAXU :,14,0->50
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2020/06/10/usmaan-sonko-maki-sall-cuune-la-di-def-yefi-cuune/#respond,LU DEFU WAXU :,14,0->50
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/06/10/fukki-simili-yi-soppi-amerig-ba-faww/#respond,"George Floyd, jamono jii, mooy néew bi gën a siiw ci àddina sépp. Li kob takk-der bu weex faat ci anam yu ñaaw a ñaaw, nag, moo waral coow li jib boobaak léegi.",160,150->200
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/05/17/afrig-ak-koronaa-afrig-ginnaaw-koronaa/#respond,"Koronaawiris bi, li muy metti metti, terewul kàngami boroom xam-xam yiy wéy di ci weccee xalaat ñeel doxalinu àddina si, ba xam luy nar a doon ëllëgu doomu-aadama, bés bu nu génnee ba set ci mbas miiy fàdd nit ñi, réewoo réew.",226,200->250
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/05/17/bes-bu-mbas-mi-xeyee-ne-mes/#respond,"Mbas mi jaaxal na ñépp, yëngal àddina sépp. Jàngoro jii di koronaawiris wone na boppam ci fànn gu ne : koom, wér–gi–yaram, njàng, añs. Njiiti réew yépp a jaaxle fi mu ne nii, limu néew yaa ngiy yokku bés bu ne, nguur gi xamatul nu muy def ak way-wopp yi ndax ni Covid-19 biy lawe. Ñaari weer a ngi réew miy jànkonteek feebar bi. Kon, jaadu na nu laaj lii : bés bu mbas mi xéyee ne mes, naka la Senegaal di mel ?",411,400->450
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/05/17/jang-ak-jangale-ci-jamonoy-mbas/#respond,Céy Koronaa ! Doomu-jàngoro bii yëngal na jamono.,49,0->50
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/05/17/gattalug-xibaar-yi-2/,(PAAP AALI JÀLLO),17,0->50
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/05/17/gattalug-xibaar-yi-2/#respond,(PAAP AALI JÀLLO),17,0->50
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/05/05/porfesoor-musaa-seydi-bayyi-wiris-bi-law-musiba-la-nu-naroon-a-jural/,"« Naam, way-tawat yaa ngiy yokku. Kenn werantewu ko. Waaye, bu dul woon dogal yiñ jël, romboon nan fii bu yàgg. Loolooy wone ne, fagaroo gën faju. Mu am, nag, ñu jàpp ne danoo waroon a bàyyi wiris bi mu law, dal ñu bari ci askan wi ndax ñu mën a am kiiraayu-mbooloo. Waaye, wiris boo xam ne mën na laa wàll benn, ñaar, ñett ba fukki yoon sax, sun ko bàyyi woon mu law musiba mu réy la nu naroona jural. Ñi ci ñàkk kon seen bakkan kenn du xam nu mu tollu. Duma tàyyee wax ne fagaru rekk moo nu mën a may ndam ci Covid-19 bii lëmbe àddina si.»",541,500->550
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/05/05/porfesoor-musaa-seydi-bayyi-wiris-bi-law-musiba-la-nu-naroon-a-jural/#respond,"« Naam, way-tawat yaa ngiy yokku. Kenn werantewu ko. Waaye, bu dul woon dogal yiñ jël, romboon nan fii bu yàgg. Loolooy wone ne, fagaroo gën faju. Mu am, nag, ñu jàpp ne danoo waroon a bàyyi wiris bi mu law, dal ñu bari ci askan wi ndax ñu mën a am kiiraayu-mbooloo. Waaye, wiris boo xam ne mën na laa wàll benn, ñaar, ñett ba fukki yoon sax, sun ko bàyyi woon mu law musiba mu réy la nu naroona jural. Ñi ci ñàkk kon seen bakkan kenn du xam nu mu tollu. Duma tàyyee wax ne fagaru rekk moo nu mën a may ndam ci Covid-19 bii lëmbe àddina si.»",541,500->550
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/05/05/gattalug-xibaar-yi/,"ABLAAY JUUF SAAR : « Li nu gën a seetlu mooy ne limu way-tawati Covid-19 day gën di yokku. Ndege, lim bi ful na 5i yoon bi mbas mi dooree ba léegi. 190i way-tawat lan amoon ca ndoorteel la, tey nu ngi ci 1115i way-tawat. »",222,200->250
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/05/05/gattalug-xibaar-yi/#respond,"ABLAAY JUUF SAAR : « Li nu gën a seetlu mooy ne limu way-tawati Covid-19 day gën di yokku. Ndege, lim bi ful na 5i yoon bi mbas mi dooree ba léegi. 190i way-tawat lan amoon ca ndoorteel la, tey nu ngi ci 1115i way-tawat. »",222,200->250
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/04/28/bu-dul-woon-doxandeem-yi-mbas-mi-du-naane-neex-afrig-doktoor-seydu-jallo-2/,"Doktoor Séydu Jàllo ab Farmasiyeŋ la, dib biyólósis ak « ancien interne des hopitaux ». Xam-xamam màcc na tamit ci wàllu kiiraayu biir yaram ak ség. Tey, day waxtaan ak nun ci mbasum Covid-19 mi lëmbe àddina si. Ci xaaj bu jëkk bii, day indi ay leeral ñeel Covid-19 bi, di nu xamal yit li waral mbas mi law ci àddina sépp. Li ngeen di jàngsi mooy xaaj bu njëkk bi.",364,350->400
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/04/28/bu-dul-woon-doxandeem-yi-mbas-mi-du-naane-neex-afrig-doktoor-seydu-jallo-2/#respond,"Doktoor Séydu Jàllo ab Farmasiyeŋ la, dib biyólósis ak « ancien interne des hopitaux ». Xam-xamam màcc na tamit ci wàllu kiiraayu biir yaram ak ség. Tey, day waxtaan ak nun ci mbasum Covid-19 mi lëmbe àddina si. Ci xaaj bu jëkk bii, day indi ay leeral ñeel Covid-19 bi, di nu xamal yit li waral mbas mi law ci àddina sépp. Li ngeen di jàngsi mooy xaaj bu njëkk bi.",364,350->400
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2020/04/28/fan-lanu-jem-ak-nakki-bill-gates-yi/,"Coow laa ngi ne kurr ! Afrig ba Afrig daj, li ko dale Keer ba Peretoryaa, Ndakaaru jàpp Adis-Abebaa, wax ji benn la : jàppal wakseŋ fii, bàyyil wakseŋ fee.",155,150->200
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2020/04/28/fan-lanu-jem-ak-nakki-bill-gates-yi/#respond,"Coow laa ngi ne kurr ! Afrig ba Afrig daj, li ko dale Keer ba Peretoryaa, Ndakaaru jàpp Adis-Abebaa, wax ji benn la : jàppal wakseŋ fii, bàyyil wakseŋ fee.",155,150->200
https://www.defuwaxu.com,Bàyyi ci xel,https://www.defuwaxu.com/2019/03/26/sandikaa-njabootu-alfabetisaasiyon-juddu-na/,"Kon, bu dee nguur gi jaamu soxlay askan wi kesee ko tax a jóg, war na fullaal làmmiñi réew mi, dooleel leen te boole leen ci njàng mi. Waaye…ndeysaan, ak doxalin wi nu fi seetlu de, ku yaakaaroon bu yeboo yàqi…",210,200->250
https://www.defuwaxu.com,Bàyyi ci xel,https://www.defuwaxu.com/2019/03/26/sandikaa-njabootu-alfabetisaasiyon-juddu-na/#respond,"Kon, bu dee nguur gi jaamu soxlay askan wi kesee ko tax a jóg, war na fullaal làmmiñi réew mi, dooleel leen te boole leen ci njàng mi. Waaye…ndeysaan, ak doxalin wi nu fi seetlu de, ku yaakaaroon bu yeboo yàqi…",210,200->250
https://www.defuwaxu.com,Gis-Gis,https://www.defuwaxu.com/2019/01/27/balla-gay-moodu-loo-naar-ci-dara/,"Lees ci jubluwoon ? Xanaa fésal fit ak ngóora, jom ak ngor, ak lépp luy màndargaal waxambaane bu làmboo jikko yi ñu fi lim. Rax-ci-dolli, làmb xew-xew bu mag la woon, di tax nit ñiy booloo, di rafetal diggante mbokk yeek àndandoo yi. Kon, mënees na jàppe làmbu démb ni daara, daara ju ndaw yi daan taataan i jikko yuy jëme kanam mboolem-nawle mi.",346,300->350
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2020/01/03/dige-geej-kilibu-seex-aliyu-ndaw-tekki-mbaa-lab/,"Ca njalbéen ga, dañu ko waroon a dawal Soraano ngir ñu bare mën ko faa seetaani. Jamono jooju, Usmaan Jaxatee nekkoon njiitu tiyaatar bi. Mujj gi mu jóge fa, dellu UCAD, kenn toppatootul kilibu Séex Ndaw bi, mu nelaw fa diirub daanaka fukki at ak ñaar laata boroom di ko nangu ngir móol-lu ko. Kon mën nañoo wax ne yàgg na yoon.",328,300->350
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/04/28/li-may-ragal-laaj-tontu-ak-doktoor-seydu-jallo-ii/,"Doktoor Séydu Jàllo ab farmasiyeŋ la, dib biyólósis. xam-xamam màcc na tamit ci wàllu kiiraayu biir yaram ak ség. Tey, day waxtaan ak nun ci mbasum Covid-19 mi lëmbe àddina si. Ci ñaareelu xaaj bii, day biral njàngatam ci mbas mi ñeel Senegaal, niwaakin bi ak coowal ñakk li.",275,250->300
https://www.defuwaxu.com,Xibaar,https://www.defuwaxu.com/2020/04/28/li-may-ragal-laaj-tontu-ak-doktoor-seydu-jallo-ii/#respond,"Doktoor Séydu Jàllo ab farmasiyeŋ la, dib biyólósis. xam-xamam màcc na tamit ci wàllu kiiraayu biir yaram ak ség. Tey, day waxtaan ak nun ci mbasum Covid-19 mi lëmbe àddina si. Ci ñaareelu xaaj bii, day biral njàngatam ci mbas mi ñeel Senegaal, niwaakin bi ak coowal ñakk li.",275,250->300
https://www.defuwaxu.com,Li fës,https://www.defuwaxu.com/2019/11/21/mag-sama-gor-du-ragal-du-wor/#comments,"KÔRO (mag sama),",16,0->50
https://www.defuwaxu.com,Gis-Gis,https://www.defuwaxu.com/2019/05/10/ay-du-yem-ci-boppu-boroom/,"Waaye li ci gën a tiis, tey tiitalaate ba noppi ruslu mooy ñaawtéefi ñi ñuy tudde boroomi xam-xam. Ñenn ci ñoom a ngi taal i daay, ñi ci des di leen xamb. Ndax kilifa war naa làquy giseek i doomi-réew mi naan leen su nu jàppalewul Diw ci joŋante biy dégmal mu ñaaw ndax nook moom a bokk waaso ? Ana lu yées lii ?",312,300->350
https://www.defuwaxu.com,Gis-Gis,https://www.defuwaxu.com/2019/05/10/ay-du-yem-ci-boppu-boroom/#respond,"Waaye li ci gën a tiis, tey tiitalaate ba noppi ruslu mooy ñaawtéefi ñi ñuy tudde boroomi xam-xam. Ñenn ci ñoom a ngi taal i daay, ñi ci des di leen xamb. Ndax kilifa war naa làquy giseek i doomi-réew mi naan leen su nu jàppalewul Diw ci joŋante biy dégmal mu ñaaw ndax nook moom a bokk waaso ? Ana lu yées lii ?",312,300->350
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/02/22/kan-mooy-usmaan-sonko/,"Ci li ñépp seetlu, waa nguur gi ñemewuñu ko lool. Lu nekk ñu ngi ko koy yakk. Bu teyee ñu ni ay doxandéem a koy jàppale, di ko may xaalis bu dul jeex bu mu làq bitim-réew, bu ëllëg saa ñu ni salafist la, faalewul sunu tariixa yi ; Mustafaa Siise Lóo sax dem na ba ni mook way-fippu Kaasamaas yee bokk gis-gis.",309,300->350
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/02/22/kan-mooy-usmaan-sonko/#respond,"Ci li ñépp seetlu, waa nguur gi ñemewuñu ko lool. Lu nekk ñu ngi ko koy yakk. Bu teyee ñu ni ay doxandéem a koy jàppale, di ko may xaalis bu dul jeex bu mu làq bitim-réew, bu ëllëg saa ñu ni salafist la, faalewul sunu tariixa yi ; Mustafaa Siise Lóo sax dem na ba ni mook way-fippu Kaasamaas yee bokk gis-gis.",309,300->350
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/02/17/kan-mooy-isaa-sall/,"Isaa Sàll, ab wutaakon la ci wote palug njiitu réew mi ñu dégmal, bésub 24eelu féewaryee. Moom, nag, mébétam mooy bett nit ñi, ni pàrteem bii di PUR bettee woon ñépp ci wote ndawi Péncum réew mi. Dawalkatu roppëlaan, kàngamu xamtéef, njiitu daara-ju-kawe… Ñett a ngoog ci fukki mbir yees war a xam ci Isaa Sàll.",311,300->350
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/02/17/kan-mooy-isaa-sall/#respond,"Isaa Sàll, ab wutaakon la ci wote palug njiitu réew mi ñu dégmal, bésub 24eelu féewaryee. Moom, nag, mébétam mooy bett nit ñi, ni pàrteem bii di PUR bettee woon ñépp ci wote ndawi Péncum réew mi. Dawalkatu roppëlaan, kàngamu xamtéef, njiitu daara-ju-kawe… Ñett a ngoog ci fukki mbir yees war a xam ci Isaa Sàll.",311,300->350
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/02/09/kan-mooy-idiriisa-sekk/,"Ci atum 1988 la Idiriisa Sekk ganesi làngu pólitig gi, waa Senegaal tàmbalee xàmmee xar-kanamam. Boobu, aw waxambaane la woon, amoon ñaar-fukki at ak juróom-ñeent doŋŋ. Mu xawoon a jaaxal nit ñi ndaxte, ci jamono yooyu, ay màgget rekk lees daan faral di gis ci làng gi. Foo fekkaan ngóor su gàtt soosu te ñuul, mi ngi topp ci ginnaaw Ablaay Wàdd. Dëkkoo- dëkk wër nañu ko, ñoom ñaar, di sàkku baatu askan wi ngir góor gi Wàdd toog ci jal bi. Laata ñu doon noppee laaj « Kii ku mu ? », mu yéem ñépp ndax xam-xamam ak xereñam. Jamono jooju la biddéewam feq, foo dem ci réew mi walla sax bitim-réew dégg turam.",607,600->650
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/02/09/kan-mooy-idiriisa-sekk/#respond,"Ci atum 1988 la Idiriisa Sekk ganesi làngu pólitig gi, waa Senegaal tàmbalee xàmmee xar-kanamam. Boobu, aw waxambaane la woon, amoon ñaar-fukki at ak juróom-ñeent doŋŋ. Mu xawoon a jaaxal nit ñi ndaxte, ci jamono yooyu, ay màgget rekk lees daan faral di gis ci làng gi. Foo fekkaan ngóor su gàtt soosu te ñuul, mi ngi topp ci ginnaaw Ablaay Wàdd. Dëkkoo- dëkk wër nañu ko, ñoom ñaar, di sàkku baatu askan wi ngir góor gi Wàdd toog ci jal bi. Laata ñu doon noppee laaj « Kii ku mu ? », mu yéem ñépp ndax xam-xamam ak xereñam. Jamono jooju la biddéewam feq, foo dem ci réew mi walla sax bitim-réew dégg turam.",607,600->650
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/01/30/kan-mooymaki-sall/,"Aw askan, bala moo tànn njiitam, war naa seet bu baax jikkoom, seetaat ko, xam mooy kan. Looloo waral Lu defu waxu, seen yéenekaay ci kàllaamay Kocc, jóg ngir jagleel wutaakon yi ay xët yuy fésal seen jaar-jaar ak seeni naal ñeel réew mi. Maanaam, li yitteel Lu defu waxu moo di xamal leen ñan ñooy dëgg-dëgg ñooñiy wër réew miy soow, te miir bu seeni ndaw gis taf fay nataal yu leen di màndargaal. Ndax, ku taxaw ne mën ngaa saafara jàngoro yi askan wiy jànkoonteel, warees na yëdduy mbiram. Li nu ko dugge, nag, du lenn lu-dul jox askan wiy tegtal ngir mu tànn ki mu yaakaar ne moo gën ci Senegaal.",600,550->600
https://www.defuwaxu.com,?,https://www.defuwaxu.com/2019/01/30/kan-mooymaki-sall/#respond,"Aw askan, bala moo tànn njiitam, war naa seet bu baax jikkoom, seetaat ko, xam mooy kan. Looloo waral Lu defu waxu, seen yéenekaay ci kàllaamay Kocc, jóg ngir jagleel wutaakon yi ay xët yuy fésal seen jaar-jaar ak seeni naal ñeel réew mi. Maanaam, li yitteel Lu defu waxu moo di xamal leen ñan ñooy dëgg-dëgg ñooñiy wër réew miy soow, te miir bu seeni ndaw gis taf fay nataal yu leen di màndargaal. Ndax, ku taxaw ne mën ngaa saafara jàngoro yi askan wiy jànkoonteel, warees na yëdduy mbiram. Li nu ko dugge, nag, du lenn lu-dul jox askan wiy tegtal ngir mu tànn ki mu yaakaar ne moo gën ci Senegaal.",600,550->600
https://www.defuwaxu.com,WAXLEEN SEEN XALAAT,https://www.defuwaxu.com/2019/03/18/mbemestal-ci-jaar-jaaru-allaaji-omar-taal/#respond,"Ginnaaw bi mu wedamloowee ay sëriñam, Àllaaji Omar feeñaloon na yeneen i kéemtaan ci daara ja mu nekkoon. Baayam boroom xam-xam la woon bu jànge Daaray Pir, doon daara ji gënoon a kowe ci jamono jooju. Yaayam it, Soxna Aadama Ayse, yaaram la woon bu nangoo séy te baax, fonk boroom këram ak wujjam. Abdul Karim Jàllo, ab sëriñ bu jànge Gànnaar, jële fa wirdu Tijaan, moo ko jëkk a jox wird wa. Ci lan fasante woon kóllëre ñoom ñaar.",432,400->450
https://www.defuwaxu.com,Gis-Gis,https://www.defuwaxu.com/2019/05/16/fallu-siise-fekki-na-kocc-barma/,"Aa… Ki doon dawal daamar googu de, xamul li mu def. Li mu def, mënees na koo méngale ak xosi almet sànni ko cig kàggu, téere ya ca ne, ànd ak xam-xam ya ñu ëmb, daldi lakk ñoom ñépp ba def dóom. Fàllu Siise kàggu la woon gu ëmb lu bari ñeel baati wolof ak mbaatiitu wolof. Te ni ko fentaakon bu mag boobu di wuyoo ci turu Aamadu Àmpaate Ba waxe, mu am solo lool, “Fii ci Afrig, boroom xam-xam bu làqu daa mel ne kàggu gu lakk”.",427,400->450
